text,l1
"I think I should take fishing equipment to find something to eat if the food is gone by fishing .

Also I think compass is important and it will help a lot. I will need to use it several time on the island. To know the direction and it will help me a lot if I lost the way back.

Fireworks I should take it too, because if my boat gone and I am stack on the island I will need fireworks to let others know like an airplane pass or a ship that I am her .

Also I should take maps of the area to make sure that I will not going to be lost on the island .

A book, Tropical Plants You Can Eat is a good book to take it to the island to make sure you will find something to eat if the food is finish . 
",Arabic
"Name of program: Simpson- Bart Gets an F
Type of program: Comedy
Location of program : class DVD

Summary
One day, Bart failed to do his assignment, which was a presentation of the book he read :<Treasure Island>. After class, he was scolded by his teacher but he couldn't pay attention to teacher's words.
Before coming home he played video games in the arcade and after returning home he watched movie. Finally he did his studying for a test late at night and didn't finish it.
Next morning he overslept and should hurry to take the school bus. He couldn't prepare the test and it made him nervous. So he pretended to be sick to escape from this situation. Being taken care of by his family he was lying all day long in his bed and asked his friend to tell him the answers of the test by phone call.

The following day, he should have the test which he didn't. He confidently answered the question because he thought he had been told the right answers by his friend. But he got an F and was warned that he should repeat 4th grade.

With his friend Martin's help Bart tried to study hard and even when the school was closed due to heavy snow, he tried not to be distracted from studying.
At last, he could do his best to take the test and pass the exam even though he was frustrated by his bad grades. 
",Korean
"Our trip to Frasan Island
Ten years ago, my friend's ANON_NAME_0 and I were interested in going to Frasan Island which is located in west southern region of Saudi Arabia. Frasan Island is scary jungle and it has many kind of wild animals. We prepared to take some stuff with us such as fresh water, ax, matches, fishing equipment, and compass. 
We started to go to Frasan Island by the small boat and when we were on the way we prepare the fishing equipment and started to fishing some fish for the dinner and return some of them back to the sea. We also, used a compass to find the right direction. After we get there, we did not enough fresh water and we started to cut some woods by the ax and we gathered them and ignited the fire by the matches for making the dinner. At this time, we heard the wolf and we slept a little bit in this night.
One day later, we went back to the city and it was scary trip and interested story
",Arabic
"Ideal parents are those who give their children sufficient education, since it is important for children to get abilities for living independently and education provides children with them. Parents can leave other things, such as money or immovable property, to their children as well. But they aren't as good as education in that they don't build children's character, such as autonomy or capability of thinking and judging critically, which is essential for good life where as education does. For example, if parents leave big money to their children, children might rely on it and make no effort to gain abilities required to get a job. Also the situation which one can get money without any serious efforts might make her/him lazy. Moreover, value of money could change as time goes by. Hence leaving money doesn't necessarily guarantee children's happiness. On the other hand, if parents make their children well-educated persons who have basic skills needed for living independently and can make effort to acquire new abilities for getting a new job, their children would be able to live better life. Thus, what parents should do is to provide their children adequate education.",Japanese
"I have girl friend!




 I had a girl friend so, I write story, When I met my girl friend. If you
 
 read my essay, you will know how she and I meet.

 First, we met in bar. I was military duty in this time. Because, Korean 

 male have to go military for 2 years. I receive break time in my military.

 I just want to met my friends. Then, I saw my girl friend. She wear hat, 

 so I didn't look Her face. However I got it! she was my style! It is that

 we were first meeting. After that,I thought I want to meet her! It was my 

 objective. Then I focus on my girl friend so, my friend precised 

 I was prepossessed by Her. He had to be assistance for me and her. 

 Because he knew I was lonely and she was also lonely. 

 His help is very benefit for us. I thanks for his kind. Therefore my
 
 girl friend and me is very close. Thanks my friend!!",Korean
"MY Time in America 
 My experience is about my first time i came to america before i came i was in saudi arabia and i know little things about americas like the weather, the people are friendly and they have better education. I started read more about them and what is the between the cultures . After all of that i decided to go to america and take my hight school diploma from them . before my flight i was nerves because is was my first time to leave my family alone and i am going to new country. When i got to america i was scar, nerves and happy in the same time. When i got to host family there were happy to accept me,they were have two children , the show me the house. I was had my own room, i was tired that time when i got the home So i went to sleep. My english was so bed so my host family try to helped my in my english .",Arabic
"(1) Title of Article: Online Dating Do's and Don'ts
Author: Pepper Schwartz,Ph.D
Source: The science of love
Vocabulary 
1. Word : eligible Part of Speech :adj
Definition (as used in article):legally allowed to do
or receive something.
 
2. Word: deprive Part of Speech: v
Definition (as used in article):to take something away from someone

Summary: The article is talked about staying safe and having good time of online dating.7 points are mentioned to show what can be done and what can not be done.1st,draw a vivid picture of your appearance and personality to tell friends who you are;2nd,keep personal information safe ;3rd,spend more time cultivating relationship and getting closeness; next, try to make a good impression on your partner and get rid of negative mind of initial online dating. Then , don't overstate your information ,and be honest to your friends ;do not dominate all the talking and try to listen to your friends more about their stories; finally, keep optimistic psychology to make online dating 
",Chinese
"I Worked In BRH CQ

 When I got my bachelor's degree in Accounting. I went to look for work in my filed and found several posts very depending on the salary and rank according to existing ones. Then, I found a job in BRH CQ.

 First of all, I worked in function of the auditor was difficult start for me because I am not have any experience the work place. After that, I worked hard and was my promotion to the post of auditor key. Then, the problem is I did not have good English. It was a major problem in the face of any person employed by the company with investors from different nationalities. After seven months of work I decided to search for English language Institute for the development of my life up in the area of post. But I cannot find the appropriate Institute in my country. Next, I decided to go to the USA to study at the Institute of language as well as get a master's degree and training to work in America.

 Finally, now I am in America to studying English and study the master's in university. After that, I well go back to my country and get a proper job.",Arabic
"ANON_NAME_0 [Last Name]
Writing G3
May 25, 2010





 Story a bout my accident 

 I have a bad story, before 8 years my father bought a new car for me. I love that car because it is my dream car. I traveled from Yanbu to AlMadinah to visit my friend. I am very happy with them. When I drove slowly someone told me you can drive fast I tell him no that a new car I cant do it. Next day, I tried to drive with more speed I like it. After one hour, bad things happen. a car crashed my car in the back door. I couldn't stop the car because I drove with high speed. I didn't know what I can do. Someone called the imbalance to help me. I was good but my car looked terrible. Finally, I am very happy because I am good and, very sad a bout my car.
",Arabic
 The episod was talking about Bart and his school faild. Bart didn't read the book so he got punishment from his teacher. Bart should study for the test and he didn't do because he was playing video games and watching TV then he remember to study but he felt sleep. Bart was lie of his sick because he didn't study the teacher excuse him after that he took the answers from his friend but the test was different so he fail. Bart repeat the fourth grade and he deal with Martin to help him but before the test Martin rfuse to teach him. Bart pray for nything that could cancel the school befor he went to bed. Then there was snow so the school cancel Bart try to study rather than playing in snow. At the end Bart took 59 which mean that he faild again so he was crying and said some thing right about the history so the teacher gave him extra grade and he pass with a D. ,Arabic
"'The twilight saga' is a series of four novels, written by Stephenie Meyer. This book has won extraordinary popularity since the first series of these novels was published in 2005. The titles of these four books, 'twilight', 'New moon', 'Eclipse', 'Breaking Dawn', are related to moon of the night and also express emotion of main characters. The main character 'Bella' is a teenage girl, who moves to Washington State. She falls in love with 'Edward', who is a vampire. Romance of this couple and troubles with people who are near them are the main framework of this novel. 'The twilight saga' was translated into about 40 languages and nominated lots of awards. It set special record which is over 235 weeks on the NYT Best seller list. Also, due to the explosive popularity that ranges all over the world, these series of books have been made into movies since 2008. The third film, 'Eclipse', will be released June 30, 2010.
",Korean
"internship
 
 When I graduated from physical therapy department. I should be take one year in hospital as training. And this is the most experiences in my life that I will be sharing other people and meet medical teems which they are from different area and different language. First day, I was afraid to interact with patient and practice what I learned from university in real environment but I find this so interested and more respect to help people. After that, I worked with very dengerouse disease and very difficult situation but I was not afraid any more like before. So, I had confindence and more goals than before. Next I can create more than two protocols for ACL patients and this is protocols more accurate rehabilitation for athletic persones. Finally, the binifit from this exprenience to participate with medical team to improve my education and to be awarness for patient.",Arabic
" Title of Article:Online Dating Do's and Don'ts
 Author:Pepper Schwartz
 Source: Book Well Read 4 

 Vocabulary
 1.Word: Attentively (adv)
 Definition:Listening and watching carefully.
 
 2.Word:Eligible(adj.)
 Definition:Able or allowed to do something.
 
 Internet is a comfortable and easy way to meet another people. You can stay your home and have a wonderful time but If you use the internet,you must be carefull.
 Don't disclose or give your private personal information. Before giving your personal information, you should meet coffee-shop or restaurant and you must listen him or her attentively or carefully. So,you can get some information about that person. Until you have gone a few dates,don't give your telephone number and address.
 Do spend time understanding of some one. Exchanging e-mail is a easy way to get eligible people. You can spend some time writing each other about your profile, hobbies and dreams. Sometimes you can tell a brief story or vignette about your journey to another country.
 Don't tell lies about yourself and don't exaggerate or overstate. You should try to be honestly. In the book's story says don't tell little white lies. This is a very important idea;lies are very dangerous in our life every time.
 Do be happy and optimistic or positively. Don't be rigid or inflexible. You try to demonstrate or show your positive traits or characteristic. So, I think you can find very good friends easily. 
 
",Turkish
" The show was taking about the careless of Simpson and how he tried many times to achieve the success. He was studding in the 4 the grade m but he was just watching TV with his family without studding. On day he had exam and he didn't study very well, and he read the book ""dream of freedom"". In the day of exam he asked the bus driver to crouch the bus, but the driver didn't, so he acted as sick. He did the exam later so bad and the community in the school decided to be in 4 the grade. He came back to home and prayed to snow on the day of exam. On that day it was snowing and school were closed. After that he did the exam and got an F. While he was slapping himself and crying, he told his teacher correct information related to the same subject, so his teacher gave him D- instead of F. ",Arabic
"The Moon Festival
The Moon Festival, also known as Mid-Autumn Festival, is one of the traditional celebrations in Chinese culture. This special holiday for family reunions takes place in September when the moon is full. On that day, people pray to God and ancestors. Then, they eat dinner together. After this, some families visit neighbors.
Before praying, people clean the Buddhist altars, God statues, and ancestral tablets. Then, they decorate with flowers, sweets, meals, moon cakes, and fruits. After decorating, people light the candles on both sides of statues and tablets. Finally, members burn incenses and pray to God and the ancestors for health and safety.
At the beginning of the Moon Festival, families on everywhere come home to reunite. Then hot pots, moon cakes, and fruits are prepared for dinner. After that, families eat dinner, they talk about current situations and the legend about Chang'e lands on the moon.
After dinner, people carry lanterns and visit neighbors. At that time, neighbors may be invited to visit their home and eat BBQ. Then everyone sits outside to enjoy BBQ and fireworks together.
The Moon Festival is one of the meaningful holidays in Chinese culture. It not only lets people not to forget their families, but also improves social interactions of people in this emotionless world.
",Chinese
"Part who is Humor's son suppose to talk about a book that he read in the class. But he wasn't ready and he doesn't even read the book. After that, he had an exam but instead of studying he did play games and watch a TV. As a result, he failed in the exam. So the school decided if he failed again they will send him to the fourth grade again with students who are younger than him but he didn't like that. So, he asked his classmate to help him and his classmate request that part should teach him how to be a cool boy. But part's classmate didn't help him until the end and there weren't enough time to study for the test. Currently, he did pray for another chance and that what he got by snow next day. This time he studied hard then he passed the exam. ",Arabic
"How I came to Pittsburgh


 How wonderful learning English in abroad is! If someone want to study abroad 

they will make their own plan. And the process which provide study abroad will 

be very complex process. But, in my case this process was totally depended on my 

husband's process. And that process was take a almost 10 months.

 My husband's company send their 2 employees to abroad for study every year. 

In 2008, my husband was selected by his company. We're researched about how we 

can get admission from University in U.S. and which University can be more 

appropriate for my husband.

 After finishing a basic research, he took a TOFLE and GRE test. And 

fortunately he can get good score. And then we can send the application to 

approximately 10 university. After long waiting, he can get admissions from many 

university.

 Selecting a university was most difficult process. After long thinking, we 

choose the Carnegie Mellon University. After choosing a university we started to 

preperation for leaving. Receiving a VISA,packing, and making a flight 

reservation was not difficult. But at that time I have to finish my thesis. And 

I quit the job the day right before leaving.

 That process was long and hard period for me and my husband too. Even though 

this process was not easy, now I am here. Learning English in U.S. is a kind of 

present for me, because it's not expected opportunity for me.",Korean
"How I came to Pittsburgh
 I am in order to study English aboard. I spent half year search much information and ask many friends' advices. In result, I decided to go to Pittsburgh. Because it has famous building and less Asia people. I first understand what transport tool I want to take. So I booked airline tickets, and connected school and homestay. Then I applied visa and prepare to pack my baggage.
 I remembered that my most friend tell me they planned to study aboard and learn many things as language, make friend, international view etc. So I surfed the internet and compared many language school. My parents adviced me to not go to private school and find traffic transport is convenient. Finally, I decided to Pittsburgh, because it's bus is free.
 I started to book airline tickets. Because the airline continue to add money every week, I booked the thickets whose path need to be transfer three times. I was in order to save money, I took the method. But I knew I was exhausted after taking aircraft.
 I was in order to go to American, I took bus to Taipei city. I prepared much related information about VISA. Fortunately, I got VISA and packed a lot of clothes. On May 2,I took aircraft to America.
 During I arrived American, everything is fresh. So I learned various ways are different form Taiwan. I took bus to school and travel everywhere.",Chinese
"How I came to Pittsburgh


 One day, while we were eating dinner, my husband said me that he decided to work in Pittsburgh. I was very surprised, so I checked the location of Pittsburgh because I didn't know where it's located. Then, I thought that I have to do some things. "" how I came to Pittsburgh?"" Now I talk about it. 
 Firstly, my husband decided to work in Pittsburgh. I thought that it's chance for his career because experience in abroad is needed for him. I agreed with his plan. 
 Secondly, I arranged my job because I had to quit my job before going to Pittsburgh. I found someome
who wokrs insdead of me in my office. I could find someome who works instead of me, so I asked her to treat my patients. I didn't quit my job on last my working day, so I sometimes miss my job now.
 Thirdly, I applied for our visa, and prepared to move. We made appointment for interview by Internet, so we went to the U.S. embacy. The interview was very simple for us because the interviewer only asked us basic questions
which are our names, jobs,object for going to the U.S.. After going to the U.S. embacy, I prepared to move to Pittsburgh. 
 In conclusion, my husband decided to work in Pittsburgh. Then I arranged my job. After that, I applied for the visa,and prepared to move. Finally, I could come to Pittsburgh, so I enjoy Pittsburgh.",Japanese
"How I Came To Pittsburgh
 
 The best way to learn good English is study at board in the country. I always expect to study aboard, finally I have a excellent opportunity to achieve my target. There are three period I do before I come to Pittsburgh :internet search,pay deposit,transfer visa.
 First ,I heard ELI from my friend,and I excited check information about ELI online. I find out the ELI classes and qualities are very attractive to me,so I consider ELI are the best choice for improve English ability. And then I talk to my family my decision,they are completely support me study in ELI for excellent English program.
 And then ,I fill out application form online,paid 50 dollars application fee.After one week I receive the letter from ELI office, They send direction about application progress and transfer school. After I prepare bank statement and high school diploma,etc,I located ELI and hand in face by face. When I come to office I also paid two hundred deposit . 
 Finally,I bring a transfer form to previous school to transfer my visa to ELI. They agree to lat me transfer to ELI, they will handle every thing after I sign the transfer form.
 Now,I am studying in ELI, I just follow three easy steps make my dream come true:internet search,pay deposit,transfer visa. I really appreciate I have such a good chance to studying in here. And I aware ELI is my best choice in American.",Chinese
"Mo 
Writing 3
May 25, 2010


My Nephew and me


 Last year I went with my nephew, ANON_NAME_0, to the mall which it has a big games 

place. I took my nephew to enjoy his time and play well. He was too happy 

because I surprised him. He wasn't know that I'll take him to play. When we 

reach the mall he was so exciting for that and he said Uncle Mo I love you. So, I 

was too happy to hear that and too happy to see him happy. After that, we started 

to play with each other on all these games. First, we played table soccer. After 

that we played many different kinds of video games like races, fighting, and 

soccer, also we played a lot of another games. He was always told me please 

uncle I want you to play with me. Immediately, I told him sure because I want to 

see his face happy. Finally, I missed my nephew so much.",Arabic
"(*I jsut want to start the story from the part that children put Margot into the closet.)

In the closet, Margot, exhausted after countless efforts to open the closet, is sitting quietly in the darkness. 
' I have waited for the sun for such a long time. It should show its face now.'
Tears doesn't well up in her eyes anymore.
The closet is too small to stretch her legs, even though she is thinner and shorter than other children. 
Time seems to stop.
A stuffy smell in the air is suffocating and the humidity pulls Margot down.
The desire to watch the sun makes her frustrated.
It becomes more and more huge and seems to devour the poor girl.

She suddenly hears that children come close to the jail where she is locked up.
Margot is surrounded by children who can't see her directly.
""The sun was like a penny and a fire in the stove."" said William.

""I could feel the warmness of the sun on my skin""
""The sun was like a dream.""
Children start to talk to Margot, who is desperately seeking the trace of the sun in the faces of children.
At last, Margot bursts into tears.
She listens to children nodding her head. 
 
",Korean
"

Shogatsu: The Japanese New Year Day

Shogatsu is a Japanese New Year Day. The Japanese celebrate for a new year with their family or friends. This holiday take place for 4 days from December 31st to January 3rd of every year. Various events are held in this period. Shogatsu is very important and enjoyable day for the Japanese.
 On December 31st, people have to see the old year out. At first, cleaning must be done in order to forget bad things of that year. Next, The Japanese eat Toshikoshi Soba which is a Japanese noodle. Toshikoshi means see the old year out.
 After the New Year in, people go to shrine to wish their luck. People sometimes go to there with wearing the kimono which is Japanese traditional cloth. The famous shrine rings the big bell 108 times to get rid of worldly desires. It is thought that there are 108 worldly desires in our mind.
Most of Japanese assemble with relative on January 1st. Children get presents from their parents and relatives. Children look forward to this time. They eat Osechi which is Japanese traditional New Year meal, and drink Sake. Time pass is so fast. The outside is already dark when people notice time.
 Thus New Year holidays in Japan contain a lot of traditional things. It is also exciting and memorable. That is why, I think this Cultural traditions must be passed down from generation to generation.

",Japanese
" Last Saturday, I went to the art festival on Walnut Street. It was really fun there before I hit the tree. This tree was not the normal tree, was made by iron. I didn't know the tree would move. I wanted get something behind the tree. So, I crossed the tree. Than I was ready to cross the tree, the tree moved. First time I try to avoid it, it was not successful. My forehead hit the tree. The sound was really loud. Every one asked me: ""am I ok?"". Even if they wasn't know me. They still cared about me. It was really nice. But when I knock down my forehead that was really hurt. I feel bad, because it was too hurt. It made me have headache all the day. Last Sunday, I feel bad all the day, because I was uncomfortable whole day. I was headache. This was an awful weekend. ",Chinese
" one day when I was sleeped in beac ,sudunly the door open in scary way . I know that some thing is gone one . she was my sistar wake me up me in gental way she didn't use to doit . when i open my eys I know some thing is goen on . after awhile she hold my hand and Starated to cray I couldn't hold my breath what is gone on ¡!! 
It was my grand mother, she died . After that i couldn't talked for tow our . I went to the mosqe and I saw every bady was cray she was agreat women every body loved her . i didn't cray at all .i was having a shulte for 3 day i traid to be strong and i didn't show my father what i realy feel becase what he withe me when my mother day . In thes day i was having exam i couldn't focus at all . and finally i could cray in the collage . 
It's semse embarse but it made me fill bater i was kipt all the feeling inside but when it go out it relese me . 
In my life aloto f my faveourt people ANON_NAME_0 but it dosen't break me it made me stronger . And i will always know that they always be with me in my harte . 
",Arabic
"Writing 5U
June 1, 2010
Cheongjae [Last Name]

Many people have believed the birth order is a [crucial] factor to affect a personality. For example, first-born children may be usually more responsible and mature than later children because they have often taken care of younger children while their parents are busy working. In addition, only children may be usually more impolite and irresponsible than children with brothers or sisters because they do not have to consider others in their family. However, I have observed frequently that some children have very different personalities although they have the same birth order. Therefore, I think that the [inherent] personality can be developed by a variety of factors such as environmental and biological causes. Even though the personality could slightly depend on the birth order, environmental causes are also important to develop their characteristics. The scientific facts have been also proposed that some of the people might born with a gene that leads to be responsible and mature early, so we can find responsible and mature children although they are not first-born. In conclusion, I think that the birth order is not the only thing to result in the development of humans' characteristics.",Korean
"Myungji [Last Name]
5U
June 1, 2010

 In my opinion, the birth order has an (crucial) influence on an individual's personality because parents treat their child in a different way according to the birth order. Parents expect first child to be more responsible and (stable) while a later child to be more adorable and amiable. Children (inherently) tend to act up to their parent's expectation leading to the influence on individual's personality. For example, in my case, I have one older sister and one younger brother. My parents have raised my older sister to be strong and responsible because she is the firstborn child. Therefore, she not only has a mature and sensible attitude but also takes care of my family and her friends. On the contrary, my parents have been more generous to me and my younger brother so that my younger brother and I are more immature and playful. Even if I've grown up already, people who around me always take care of me and I'm sometimes being childish. To sum up, I believe that an individual's personality is affected by the order of birth mostly. 
",Korean
"It's said that children inherently have advantageous and weak individual's personality such as open, gregarious, sociable and lonely, eccentric, unsociable etc. I don't know how much individual's personalities are inherent, but I believe that birth order affect an individual's personality. In a family, the first-born child is more responsible and become emotionally mature quickly that the second-born child or the later-born children. When parents have one more children, they will be getting busy and hope the first one to take care on her/his younger sibling. While the first one responds to the sibling, he/she generates a kind of responsibility and become supportive and reliable. Also, parents encourage the first one to be a model of his/her younger sibling, in which case she/he might behave with restriction and seriousness. The very persuasive fact is that the 1st children and the only children are both the first-born children, however, we cannot draw a parallel between the two. The families that have only children may regard the only one as a crucial person whom whole family members pay intense attention on. In this environment, the only children grow up to become self-centered adults who may not have the same individual's personalities as the one who has sibling. So, birth order can affect an individual's personality.",Chinese
" Eid Alftr
 Eid Alftr is one of the Muslim's holy days. On this day all Muslims countries celebrate. To illustrate, in Saudi Arabia families and children wait for this day every year after fasting almost thirty days during Ramadan. Families prepare for this day for more than one month. 
 Usually, most of the families in Saudi Arabia buy new clothes for this day. They also buy chocolate and gifts. For example, gifts are usually watches, necklaces and rings.
 On the morning of Eid Alftr, every individual in Saudi Arabia wears new clothes and goes to the mosque to pray Eid Alftr prayer. Before praying, they give poor people food to help them.
 Next, all families gather at their parent's homes. The gifts are exchanged. And some chocolate is given to children. In addition, the big meal is made by the parent. 
 Eid Alftr is the most important holy day in Saudi Arabia. All individuals celebrate in this day and meets his friends and his family. This is an unusual day in Saudi Arabia. 

",Arabic
"    My First Experience On An Airplane

 I couldn't forget my first experience to take airplane. When I was young, my parents took me everywhere. When we went somewhere, we usually took the 
train or drove the car. Once we were to go planning to Taipei, that was me to look forward to trip, then we will visited the Zoo and some place. At first we were to go there by the train, but I didn't want to take it. Because I never took the airplane, I asked my parents take the airplane to Taipei. They told me it was more expensive than other way, but I still want to try it. Soon my parents promised me and ordered the ticket. After that I became more expect to this trip. I was very happy to sleepless, the day before we set off. Finally we arrived the Taipei, I told my parents, ""I am very happy and thank you so much"". That was a good experience for me, and the feeling was not similar to taking the train.

    
",Chinese
"Dr. Edward Wilson is expert in animal especially ants. He is the one who define the term of sociobiology which study social behavior of animal and moving to human. He stat hi career as adventure when he was 15 , he discover new species of ants (red fire ants in south America). He travel all over the word. Finally he went to Harvard museum. His work basically on Pheiole species of ant he able to discover around 344 species over 600 in Pheiole over 2 decay. He was able to determine how ants like some species can communicate with each other and that throw chemicals that secreted from ants either to trail or alarmed each other. There was big contaversery event when he published his book and in the last chapter he treats human like animals. He observes animal in some island and answers some questions that need a lot of observation. He concludes that few area of land equal little number of species could support and large risk of extinction. 

",Arabic
"People travel for several reasons. Some travel to make business, others like 

me travel to complete their study. Studying abroad is my chance to get better 

education and experience. Some say travel includes seven benefits. Among these 

benefits meeting people, and recognize their culture. 

But first I have to decide which the most suitable place for me to achieve 

this goal. The USA was my ultimate choice, but the big distance and financial 

difficulties prevented me from choosing the USA. In the last three years my 

government offered scholarships for students to study abroad. Eventually, I 

presented my documents to apply for this big chance, and after several months 

I got the scholarship. I felt that I was lucky because finally I will 

accomplish my target. The serious procedure has begun, where can I find the 

appropriate college in the USA? I started searching the Internet trying to 

find the suitable program. In the same time I asked one of my friends who 

lives in the USA for an advice.",Arabic
"Avatar, starring Sigourney Weaver and other actors I didn't know before this movie, is the first movie I watched after I came to Pittsburgh. This movie is about a long time later future when a human needs to mine a precious material under which ""Navi"", a native humanoid, lives in the planet Pandora. This movie draws conflict between a native, a human, and an avatar. The story, some of which are boring and ridiculous, can be felt as typical science fiction movies'. However, when this story was shown on the screen by 3D technology, it provides totally different feelings to viewers wearing 3D glasses. This movie was directed by James Cameron, the most of whose movies, such as Terminator sequels and Titanic, I really love. I think he is one of the most influencial movie directors in the world like Steven Spielberg, who directed Star wars and other great SF movies. If you haven't watched this movie yet, I really recommend this movie for experiencing how much technology is impoved nowaday. One thing which I want to say at last is that you will not see your companion's face clearly during watching and may feel some diziness as well because of 3D technology.",Korean
"My name is Hernan [Last Name]. I was born in Bucaramanga, Colombia. Let me tell about some relevant aspects of my profession. I studied philosophy. When I had studied philosophy at Santo Tomas University I decided to explore some essential factors about ancient philosophy. I had read some interesting interpretations about philosophers like Parmenides, Heraclitus, Plato, Aristotle, Epicuro, etc. Now, I have been reading an outstanding interpretation about Marcus Aurelius. When I moved to Pittsburgh, I had been searching about Aristotle's biology. Now, I have been searching about Stoicism. By 2005, I had written an article about Epicurus and Plato. This year, I began to write an article about Marcus Aurelius. I have written about the relations between writing and spiritual exercises. I think that some American resources will be very important for my article. Also I had rethought some crucial elements about the Plato's works. For instance, I had been working about the relation between drama and philosophy in the Plato's dialogues. These are some subjects that I had been working when I decided to move to Pittsburgh. ",Spanish
" Margot quietly stared other children. Although her eyes were brimming with tears, she tried to do not cry. Children couldn't say anything. After the long silence, she opened her mouth. Her voice was calm but wavered.
 ""Was? Was it flamed like a fire in the stove? Or was it like a yellow crayon? Or was it looks like a flaming bronze?""
 None of the children could answer it. The only image still in their mind was an excitement that couldn't be controlled.
 ""It was? just the sun,"" one of them said.
 Margot closed her eyes. And she tried to remind how the sun looked. However, she couldn't remember anything of the sun, which she watched on the earth. The only image about the sun was depression and sorrow. 
 ""Well? Okay. It was just the sun.""
Margot tried to think that the sun is not a special thing. She tried to forget it and put it out of her mind. She decided to enjoy rainy days. She should wait 7 more years to see the sun. And she couldn't let 7 years to be filled with deep sorrow. She made up her mind to wait little bit more. Since she have waited for the sun and her parents for a long time, waiting is not difficult anymore. For her, the sun wasn't a special thing anymore. The sun was just the sun.",Korean
"My name is Zahraa [Last Name], Female, and living in the city of Qatif at the Kingdom of Saudi Arabia. I have graduated from the college of Applied Medical Sciences and have been awarded the Bachelor degree in Health Information Management with an excellent grade. Since September 2007, I have been working as a demonstrator in the Health Information Management of said university. Also I have worked as an intern in a local hospital under supervision of my instructors for one year. I have been assigned in Health Records, Quality Assurance, and Information Technology Departments and have been introduced to Risk Management, Information Analysis, and special Projects Units. Through my humble experience, involving in the work environment was a life-changing occurrence. I have been exposed to variety of work situations which gives me high-quality experience in my field. In addition, I have been working with many people of diverse background and have been dealing successfully with them in professional manner. ",Arabic
"After the crane collapsed and hurt many people, Dr. House went to the accident scene to rescue victims. He sent the crane operator to ambulance when he heard a sound. Then he started searching the sound. After a while, he found a trapped woman was down the debris and a rock pinned her right leg. Another doctor, Lisa suggested to amputate, but House refused. Then, they tried to use a lift to lift the rock, but it caused secondary collapse. Lisa argued with House and told them he just make the decision by his emotion. After that, House adapted his opinions and convinced the woman to amputate her leg. When she was sent to hospital, she suffered embolism from her amputating leg. Finally, she died, and House was angry that he did everything right but she died in anyway. Therefore, Lisa soothed House that was not his fault, and told him she refused to move out and still love him.",Chinese
"ANON_NAME_0 [Last Name]
Writing G3
June 2, 2010





                           Story about my Accident 

     I have a bad story. eight years ago, my father bought a new car for me. I loved that car because it was my dream car. I traveled from Yanbu to AlMadinah to visit my friend.  I was very happy with my friend.  When I was driving slowly, someone told me you can drive fast. I told him I couldnt do it this is a new car.  In the Next day, I tried to drive with more speed, and I liked it.  In one hour, bad thing happened.  A car crashed into my car in the back door.  I couldn't stop the car because my car was rounding It hit a large tree.  I didn't  know what to do.  Someone called the ambulance to help me.  I was good but my car looked terrible.  Finally, I was very happy because I was okay and very sad about my car.
",Arabic
"The change of concept: from E.T. to alien

Alien, directed by Ridley Scott in 1979, changed the idea that extraterrestrial creature would be friendly and kind. The movie,starring Sigourney Weaver who played Ripley, was a real hit and received Academy Award for Best Visual Effects. Ridley Scott is a talented director and made many movies, all of which were successful. He portrayed a bleak future society: especially Blade Runner is said to be one of his masterpieces.

Spaceship, Nostromo landed an unknown planetoid in which a signal for help was sent. Crews of Nostromo decided to find out the origin of the signal. Astronauts, some of whom remained in the ship, faced with alien eggs in an abandoned spaceship. One of them was contaminated by extraterrestrial creature. Before long, a terrible alien burst through the astronaut's abdomen. The alien didn't stop killing people in the ship until Ripley destroyed it. The alien in the movie makes people frightened by its grotesque appearance and becomes a model of other science fiction horror movies. 
 
",Korean
" My outside listening was abou the Golden Gate Bridg in San Francisco. The bridg built for using car instead of ship for the transportion between San Francisco and the other side of it. Jossif is a person who made the idea of the bridg. Many people said that the bridg won't be completed, because there were a lot of challenging which can make it more complicated. But Jossif choose not to listen to them.In 1919 they start to discuss about it, they found that will cost them 250 million dollars. In 1921 they start to build the bridge while they were working there were many callenges face them. The first challenge was bears. Then the constraction was challenging for them. Finally, the wind and the storm which destroyed the bridge.In 1935 they finshed from the building then they start to build the cable. After, the choose the color which is orange. They started to prepare for the last touches such as the side and bick walk in 1936. In May 1936 was the opening day for the bridge. At the end there were just a few injured and ten dead people from the beginning.",Arabic
"Moe is a bartender of the tavern in Springfield, and he has insight into the people who visit the tavern. One day, he is conscious of that three couples have a problem in their marriages. While the three men go to trip to Weasel Island with their children in the mother's day, he makes a plan to help three men realize how they treat their wives poorly. The three men receive an urgent letter from him that he will leave the town with one of their wives. During the trip, they start to worry about their wives and regret their misbehaviors. After they get back to their home, they face the situation which is different from their concerns. Marge invited her mother and tried to reconcile them, and Apu's wife prepared a romantic trip. Also, Manjula and Moe welcomed Reverend and reveal everything. Finally, thanks to Moe's help, the three men introspect themselves and have a good time with their wives.",Korean
